AMSWA,"American Software, Inc., together with its subsidiaries, engages in the development, marketing, and support a portfolio of software and services that deliver enterprise management and collaborative supply chain solutions worldwide."
AMT,American Tower Corporation is a real estate investment trust. It invests in the real estate markets across the globe.
AMTD,"TD Ameritrade Holding Corporation provides securities brokerage services and technology-based financial services to retail investors, traders, and independent registered investment advisors (RIAs) in the United States. Its products and services include tdameritrade."
AMTG,"Apollo Residential Mortgage, Inc. primarily invests in residential mortgage assets in the United States."
AMTY,"Amerityre Corporation is engaged in the research and development, manufacture, and sale of polyurethane tires in the United States. The company provides closed-cell polyurethane foam tires for bicycles, hand trucks, lawn and garden, wheelbarrow, and medical mobility products; polyurethane elastomer forklift tires; and agricultural tires that are used in irrigation and planting."
AMWD,"American Woodmark Corporation manufactures and distributes kitchen cabinets and vanities for the remodeling and home construction markets in the United States. The company offers framed stock cabinets in approximately 600 various cabinet lines, which include 85 door designs in 19 colors."
AN,"AutoNation, Inc., through its subsidiaries, operates as an automotive retailer in the United States."
ANAC,"Anacor Pharmaceuticals, Inc., a biopharmaceutical company, focuses on discovering, developing, and commercializing novel small-molecule therapeutics derived from its boron chemistry platform."
AMZN,"Amazon.com, Inc."
ANAD,"ANADIGICS, Inc. designs and manufactures radio frequency (RF) semiconductor solutions for cellular, WiFi, wireless infrastructure, and cable television (CATV) applications."
ANAT,"American National Insurance Company, together with its subsidiaries, provides various insurance products and services in the United States, the District of Columbia, Puerto Rico, Guam, and American Samoa. The companys Life segment offers whole life, term life, universal life, variable universal life, and credit life insurance products."
ANCB,"Anchor Bancorp operates as the bank holding company for Anchor Bank that provides various banking products and services primarily in Western Washington. It generates deposit products comprising checking accounts, money market deposit accounts, savings accounts, and certificates of deposit."
ANCX,"Access National Corporation operates as a bank holding company for Access National Bank that provides credit, deposit, mortgage, and wealth management services to small and medium sized businesses, professionals, and associated individuals primarily in the greater Washington, D.C."
ANGI,"Angies List, Inc. operates a consumer-driven solution for its members to research, hire, rate, and review local professionals for home, health care, and automotive service needs."
ANF,"Abercrombie & Fitch Co., through its subsidiaries, operates as a specialty retailer of casual apparel for men, women, and kids."
ANGO,"AngioDynamics, Inc. designs, manufactures, and sells medical, surgical, and diagnostic devices."
ANIK,"Anika Therapeutics, Inc., together with its subsidiaries, develops, manufactures, and commercializes therapeutic products for tissue protection, healing, and repair in the United States, Europe, and internationally."
